A,B,BitWidth,Exact,Truncated,Simplified,Reduced,Stochastic,AbsError_Truncated,RelError_Truncated,AbsError_Simplified,RelError_Simplified,AbsError_Reduced,RelError_Reduced,AbsError_Stochastic,RelError_Stochastic
7,11,32,18,0,15,18,2061514762,18,1.0,3,0.16666666666666666,0,0.0,2061514744,114528596.8888889
7,11,32,18,0,15,18,1982972205,18,1.0,3,0.16666666666666666,0,0.0,1982972187,110165121.5
7,12,32,19,0,15,19,2345351551,19,1.0,4,0.21052631578947367,0,0.0,2345351532,123439554.31578948
7,12,32,19,0,15,19,4152486227,19,1.0,4,0.21052631578947367,0,0.0,4152486208,218551905.68421054
7,13,32,20,0,15,20,1587947999,20,1.0,5,0.25,0,0.0,1587947979,79397398.95
7,13,32,20,0,15,20,3167445841,20,1.0,5,0.25,0,0.0,3167445821,158372291.05
7,14,32,21,0,15,21,4081578899,21,1.0,6,0.2857142857142857,0,0.0,4081578878,194360898.95238096
7,14,32,21,0,15,21,870991476,21,1.0,6,0.2857142857142857,0,0.0,870991455,41475783.571428575
7,15,32,22,0,15,22,1463014675,22,1.0,7,0.3181818181818182,0,0.0,1463014653,66500666.04545455
7,15,32,22,0,15,22,2416853589,22,1.0,7,0.3181818181818182,0,0.0,2416853567,109856980.31818181
8,0,32,8,0,8,8,1127394514,8,1.0,0,0.0,0,0.0,1127394506,140924313.25
8,0,32,8,0,8,8,932134847,8,1.0,0,0.0,0,0.0,932134839,116516854.875
8,1,32,9,0,9,9,2433937255,9,1.0,0,0.0,0,0.0,2433937246,270437471.7777778
8,1,32,9,0,9,9,841501820,9,1.0,0,0.0,0,0.0,841501811,93500201.22222222
8,2,32,10,0,10,10,1081191679,10,1.0,0,0.0,0,0.0,1081191669,108119166.9
8,2,32,10,0,10,10,2359015354,10,1.0,0,0.0,0,0.0,2359015344,235901534.4
8,3,32,11,0,11,11,441776962,11,1.0,0,0.0,0,0.0,441776951,40161541.0
8,3,32,11,0,11,11,3521807027,11,1.0,0,0.0,0,0.0,3521807016,320164274.1818182
8,4,32,12,0,12,12,3541282054,12,1.0,0,0.0,0,0.0,3541282042,295106836.8333333
8,4,32,12,0,12,12,1680605368,12,1.0,0,0.0,0,0.0,1680605356,140050446.33333334
8,5,32,13,0,13,13,2626283172,13,1.0,0,0.0,0,0.0,2626283159,202021781.46153846
8,5,32,13,0,13,13,2668447830,13,1.0,0,0.0,0,0.0,2668447817,205265216.69230768
8,6,32,14,0,14,14,2360107222,14,1.0,0,0.0,0,0.0,2360107208,168579086.2857143
8,6,32,14,0,14,14,2070709553,14,1.0,0,0.0,0,0.0,2070709539,147907824.2142857
8,7,32,15,0,15,15,3322275866,15,1.0,0,0.0,0,0.0,3322275851,221485056.73333332
8,7,32,15,0,15,15,2000994122,15,1.0,0,0.0,0,0.0,2000994107,133399607.13333334
8,8,32,16,0,8,16,3892829954,16,1.0,8,0.5,0,0.0,3892829938,243301871.125
8,8,32,16,0,8,16,1101493035,16,1.0,8,0.5,0,0.0,1101493019,68843313.6875
8,9,32,17,0,9,17,3303017631,17,1.0,8,0.47058823529411764,0,0.0,3303017614,194295153.7647059
8,9,32,17,0,9,17,2635879448,17,1.0,8,0.47058823529411764,0,0.0,2635879431,155051731.2352941
8,10,32,18,0,10,18,2768492909,18,1.0,8,0.4444444444444444,0,0.0,2768492891,153805160.6111111
8,10,32,18,0,10,18,1658458212,18,1.0,8,0.4444444444444444,0,0.0,1658458194,92136566.33333333
8,11,32,19,0,11,19,3209157736,19,1.0,8,0.42105263157894735,0,0.0,3209157717,168903037.7368421
8,11,32,19,0,11,19,2363876568,19,1.0,8,0.42105263157894735,0,0.0,2363876549,124414555.21052632
8,12,32,20,0,12,20,3615145474,20,1.0,8,0.4,0,0.0,3615145454,180757272.7
8,12,32,20,0,12,20,2265349275,20,1.0,8,0.4,0,0.0,2265349255,113267462.75
8,13,32,21,0,13,21,1435215299,21,1.0,8,0.38095238095238093,0,0.0,1435215278,68343584.66666667
8,13,32,21,0,13,21,2004305660,21,1.0,8,0.38095238095238093,0,0.0,2004305639,95443125.66666667
8,14,32,22,0,14,22,1205979258,22,1.0,8,0.36363636363636365,0,0.0,1205979236,54817238.0
8,14,32,22,0,14,22,3311469763,22,1.0,8,0.36363636363636365,0,0.0,3311469741,150521351.86363637
8,15,32,23,0,15,23,2253727374,23,1.0,8,0.34782608695652173,0,0.0,2253727351,97988145.69565217
8,15,32,23,0,15,23,3959120266,23,1.0,8,0.34782608695652173,0,0.0,3959120243,172135662.73913044
9,0,32,9,0,9,9,132343827,9,1.0,0,0.0,0,0.0,132343818,14704868.666666666
9,0,32,9,0,9,9,2677348242,9,1.0,0,0.0,0,0.0,2677348233,297483137.0
9,1,32,10,0,9,10,1851634729,10,1.0,1,0.1,0,0.0,1851634719,185163471.9
9,1,32,10,0,9,10,2864255680,10,1.0,1,0.1,0,0.0,2864255670,286425567.0
9,2,32,11,0,11,11,1950412200,11,1.0,0,0.0,0,0.0,1950412189,177310199.0
9,2,32,11,0,11,11,738599975,11,1.0,0,0.0,0,0.0,738599964,67145451.27272727
9,3,32,12,0,11,12,3983772563,12,1.0,1,0.08333333333333333,0,0.0,3983772551,331981045.9166667
9,3,32,12,0,11,12,2811323187,12,1.0,1,0.08333333333333333,0,0.0,2811323175,234276931.25
9,4,32,13,0,13,13,1199741525,13,1.0,0,0.0,0,0.0,1199741512,92287808.61538461
9,4,32,13,0,13,13,3853074135,13,1.0,0,0.0,0,0.0,3853074122,296390317.0769231
9,5,32,14,0,13,14,4199435999,14,1.0,1,0.07142857142857142,0,0.0,4199435985,299959713.21428573
9,5,32,14,0,13,14,887157982,14,1.0,1,0.07142857142857142,0,0.0,887157968,63368426.28571428
9,6,32,15,0,15,15,2627178318,15,1.0,0,0.0,0,0.0,2627178303,175145220.2
9,6,32,15,0,15,15,884971287,15,1.0,0,0.0,0,0.0,884971272,58998084.8
9,7,32,16,0,15,16,1995093519,16,1.0,1,0.0625,0,0.0,1995093503,124693343.9375
9,7,32,16,0,15,16,883179526,16,1.0,1,0.0625,0,0.0,883179510,55198719.375
9,8,32,17,0,9,17,3032014929,17,1.0,8,0.47058823529411764,0,0.0,3032014912,178353818.3529412
9,8,32,17,0,9,17,3716135383,17,1.0,8,0.47058823529411764,0,0.0,3716135366,218596198.0
9,9,32,18,0,9,18,3727988552,18,1.0,9,0.5,0,0.0,3727988534,207110474.1111111
9,9,32,18,0,9,18,1309918420,18,1.0,9,0.5,0,0.0,1309918402,72773244.55555555
9,10,32,19,0,11,19,4266289569,19,1.0,8,0.42105263157894735,0,0.0,4266289550,224541555.2631579
9,10,32,19,0,11,19,2882390746,19,1.0,8,0.42105263157894735,0,0.0,2882390727,151704775.10526314
9,11,32,20,0,11,20,324465652,20,1.0,9,0.45,0,0.0,324465632,16223281.6
9,11,32,20,0,11,20,3408729923,20,1.0,9,0.45,0,0.0,3408729903,170436495.15
9,12,32,21,0,13,21,3357361767,21,1.0,8,0.38095238095238093,0,0.0,3357361746,159874368.85714287
9,12,32,21,0,13,21,2171540793,21,1.0,8,0.38095238095238093,0,0.0,2171540772,103406703.42857143
9,13,32,22,0,13,22,2016157857,22,1.0,9,0.4090909090909091,0,0.0,2016157835,91643537.95454545
9,13,32,22,0,13,22,2215161750,22,1.0,9,0.4090909090909091,0,0.0,2215161728,100689169.45454545
9,14,32,23,0,15,23,3381194162,23,1.0,8,0.34782608695652173,0,0.0,3381194139,147008440.82608697
9,14,32,23,0,15,23,87502546,23,1.0,8,0.34782608695652173,0,0.0,87502523,3804457.5217391304
9,15,32,24,0,15,24,975247015,24,1.0,9,0.375,0,0.0,975246991,40635291.291666664
9,15,32,24,0,15,24,749796968,24,1.0,9,0.375,0,0.0,749796944,31241539.333333332
10,0,32,10,0,10,10,4049886777,10,1.0,0,0.0,0,0.0,4049886767,404988676.7
10,0,32,10,0,10,10,4087097050,10,1.0,0,0.0,0,0.0,4087097040,408709704.0
10,1,32,11,0,11,11,944331875,11,1.0,0,0.0,0,0.0,944331864,85848351.27272727
10,1,32,11,0,11,11,215233700,11,1.0,0,0.0,0,0.0,215233689,19566699.0
10,2,32,12,0,10,12,529619587,12,1.0,2,0.16666666666666666,0,0.0,529619575,44134964.583333336
10,2,32,12,0,10,12,311746030,12,1.0,2,0.16666666666666666,0,0.0,311746018,25978834.833333332
10,3,32,13,0,11,13,675562637,13,1.0,2,0.15384615384615385,0,0.0,675562624,51966355.692307696
10,3,32,13,0,11,13,2862843772,13,1.0,2,0.15384615384615385,0,0.0,2862843759,220218750.69230768
10,4,32,14,0,14,14,1180883190,14,1.0,0,0.0,0,0.0,1180883176,84348798.28571428
10,4,32,14,0,14,14,2070359750,14,1.0,0,0.0,0,0.0,2070359736,147882838.2857143
10,5,32,15,0,15,15,1135044124,15,1.0,0,0.0,0,0.0,1135044109,75669607.26666667
10,5,32,15,0,15,15,1150988334,15,1.0,0,0.0,0,0.0,1150988319,76732554.6
10,6,32,16,0,14,16,499545155,16,1.0,2,0.125,0,0.0,499545139,31221571.1875
10,6,32,16,0,14,16,466451406,16,1.0,2,0.125,0,0.0,466451390,29153211.875
10,7,32,17,0,15,17,3171252211,17,1.0,2,0.11764705882352941,0,0.0,3171252194,186544246.70588234
10,7,32,17,0,15,17,1735200206,17,1.0,2,0.11764705882352941,0,0.0,1735200189,102070599.35294117
10,8,32,18,0,10,18,222708678,18,1.0,8,0.4444444444444444,0,0.0,222708660,12372703.333333334
10,8,32,18,0,10,18,2171652361,18,1.0,8,0.4444444444444444,0,0.0,2171652343,120647352.3888889
10,9,32,19,0,11,19,4269736296,19,1.0,8,0.42105263157894735,0,0.0,4269736277,224722961.9473684
10,9,32,19,0,11,19,664764506,19,1.0,8,0.42105263157894735,0,0.0,664764487,34987604.578947365
10,10,32,20,0,10,20,793559393,20,1.0,10,0.5,0,0.0,793559373,39677968.65
10,10,32,20,0,10,20,3302308143,20,1.0,10,0.5,0,0.0,3302308123,165115406.15
10,11,32,21,0,11,21,870879702,21,1.0,10,0.47619047619047616,0,0.0,870879681,41470461.0
10,11,32,21,0,11,21,1699212674,21,1.0,10,0.47619047619047616,0,0.0,1699212653,80914888.23809524
10,12,32,22,0,14,22,1215428492,22,1.0,8,0.36363636363636365,0,0.0,1215428470,55246748.63636363
10,12,32,22,0,14,22,2725479927,22,1.0,8,0.36363636363636365,0,0.0,2725479905,123885450.22727273
10,13,32,23,0,15,23,3759015971,23,1.0,8,0.34782608695652173,0,0.0,3759015948,163435476.0
10,13,32,23,0,15,23,19432205,23,1.0,8,0.34782608695652173,0,0.0,19432182,844877.4782608695
10,14,32,24,0,14,24,2425727438,24,1.0,10,0.4166666666666667,0,0.0,2425727414,101071975.58333333
10,14,32,24,0,14,24,4111647718,24,1.0,10,0.4166666666666667,0,0.0,4111647694,171318653.91666666
10,15,32,25,0,15,25,1222063864,25,1.0,10,0.4,0,0.0,1222063839,48882553.56
10,15,32,25,0,15,25,1755822097,25,1.0,10,0.4,0,0.0,1755822072,70232882.88
11,0,32,11,0,11,11,3700376959,11,1.0,0,0.0,0,0.0,3700376948,336397904.3636364
11,0,32,11,0,11,11,3525288271,11,1.0,0,0.0,0,0.0,3525288260,320480750.90909094
11,1,32,12,0,11,12,2965530561,12,1.0,1,0.08333333333333333,0,0.0,2965530549,247127545.75
11,1,32,12,0,11,12,3017584190,12,1.0,1,0.08333333333333333,0,0.0,3017584178,251465348.16666666
11,2,32,13,0,11,13,2355856878,13,1.0,2,0.15384615384615385,0,0.0,2355856865,181219758.84615386
11,2,32,13,0,11,13,220072672,13,1.0,2,0.15384615384615385,0,0.0,220072659,16928666.076923076
11,3,32,14,0,11,14,3924255812,14,1.0,3,0.21428571428571427,0,0.0,3924255798,280303985.5714286
11,3,32,14,0,11,14,1488681034,14,1.0,3,0.21428571428571427,0,0.0,1488681020,106334358.57142857
11,4,32,15,0,15,15,780667902,15,1.0,0,0.0,0,0.0,780667887,52044525.8
11,4,32,15,0,15,15,86000551,15,1.0,0,0.0,0,0.0,86000536,5733369.066666666
11,5,32,16,0,15,16,3608658515,16,1.0,1,0.0625,0,0.0,3608658499,225541156.1875
11,5,32,16,0,15,16,2110178871,16,1.0,1,0.0625,0,0.0,2110178855,131886178.4375
11,6,32,17,0,15,17,341258612,17,1.0,2,0.11764705882352941,0,0.0,341258595,20074035.0
11,6,32,17,0,15,17,3695451079,17,1.0,2,0.11764705882352941,0,0.0,3695451062,217379474.2352941
11,7,32,18,0,15,18,2363550088,18,1.0,3,0.16666666666666666,0,0.0,2363550070,131308337.22222222
11,7,32,18,0,15,18,3524860165,18,1.0,3,0.16666666666666666,0,0.0,3524860147,195825563.7222222
11,8,32,19,0,11,19,2218757109,19,1.0,8,0.42105263157894735,0,0.0,2218757090,116776688.94736843
11,8,32,19,0,11,19,4156257667,19,1.0,8,0.42105263157894735,0,0.0,4156257648,218750402.52631578
11,9,32,20,0,11,20,697681304,20,1.0,9,0.45,0,0.0,697681284,34884064.2
11,9,32,20,0,11,20,1529272938,20,1.0,9,0.45,0,0.0,1529272918,76463645.9
11,10,32,21,0,11,21,323679695,21,1.0,10,0.47619047619047616,0,0.0,323679674,15413317.80952381
11,10,32,21,0,11,21,1336319627,21,1.0,10,0.47619047619047616,0,0.0,1336319606,63634266.952380955
11,11,32,22,0,11,22,1778196011,22,1.0,11,0.5,0,0.0,1778195989,80827090.4090909
11,11,32,22,0,11,22,1038801703,22,1.0,11,0.5,0,0.0,1038801681,47218258.22727273
11,12,32,23,0,15,23,3567755122,23,1.0,8,0.34782608695652173,0,0.0,3567755099,155119786.91304347
11,12,32,23,0,15,23,91212183,23,1.0,8,0.34782608695652173,0,0.0,91212160,3965746.086956522
11,13,32,24,0,15,24,3339203384,24,1.0,9,0.375,0,0.0,3339203360,139133473.33333334
11,13,32,24,0,15,24,3235545530,24,1.0,9,0.375,0,0.0,3235545506,134814396.08333334
11,14,32,25,0,15,25,2739287213,25,1.0,10,0.4,0,0.0,2739287188,109571487.52
11,14,32,25,0,15,25,1205347147,25,1.0,10,0.4,0,0.0,1205347122,48213884.88
11,15,32,26,0,15,26,1071214076,26,1.0,11,0.4230769230769231,0,0.0,1071214050,41200540.384615384
11,15,32,26,0,15,26,496379748,26,1.0,11,0.4230769230769231,0,0.0,496379722,19091527.769230768
12,0,32,12,0,12,12,1397732563,12,1.0,0,0.0,0,0.0,1397732551,116477712.58333333
12,0,32,12,0,12,12,434735338,12,1.0,0,0.0,0,0.0,434735326,36227943.833333336
12,1,32,13,0,13,13,2456435727,13,1.0,0,0.0,0,0.0,2456435714,188956593.3846154
12,1,32,13,0,13,13,3290950409,13,1.0,0,0.0,0,0.0,3290950396,253150030.46153846
12,2,32,14,0,14,14,3281694484,14,1.0,0,0.0,0,0.0,3281694470,234406747.85714287
12,2,32,14,0,14,14,3774667291,14,1.0,0,0.0,0,0.0,3774667277,269619091.21428573
12,3,32,15,0,15,15,2285956410,15,1.0,0,0.0,0,0.0,2285956395,152397093.0
12,3,32,15,0,15,15,3324793165,15,1.0,0,0.0,0,0.0,3324793150,221652876.66666666
12,4,32,16,0,12,16,3993098256,16,1.0,4,0.25,0,0.0,3993098240,249568640.0
12,4,32,16,0,12,16,585147642,16,1.0,4,0.25,0,0.0,585147626,36571726.625
12,5,32,17,0,13,17,2237650808,17,1.0,4,0.23529411764705882,0,0.0,2237650791,131626517.11764705
12,5,32,17,0,13,17,515480122,17,1.0,4,0.23529411764705882,0,0.0,515480105,30322359.11764706
12,6,32,18,0,14,18,3841079061,18,1.0,4,0.2222222222222222,0,0.0,3841079043,213393280.16666666
12,6,32,18,0,14,18,232874807,18,1.0,4,0.2222222222222222,0,0.0,232874789,12937488.277777778
12,7,32,19,0,15,19,3541921773,19,1.0,4,0.21052631578947367,0,0.0,3541921754,186416934.42105263
12,7,32,19,0,15,19,2797120454,19,1.0,4,0.21052631578947367,0,0.0,2797120435,147216865.0
12,8,32,20,0,12,20,1987018831,20,1.0,8,0.4,0,0.0,1987018811,99350940.55
12,8,32,20,0,12,20,2383257395,20,1.0,8,0.4,0,0.0,2383257375,119162868.75
12,9,32,21,0,13,21,659630386,21,1.0,8,0.38095238095238093,0,0.0,659630365,31410969.76190476
12,9,32,21,0,13,21,2257448932,21,1.0,8,0.38095238095238093,0,0.0,2257448911,107497567.1904762
12,10,32,22,0,14,22,720281678,22,1.0,8,0.36363636363636365,0,0.0,720281656,32740075.272727273
12,10,32,22,0,14,22,612445095,22,1.0,8,0.36363636363636365,0,0.0,612445073,27838412.40909091
12,11,32,23,0,15,23,1796301104,23,1.0,8,0.34782608695652173,0,0.0,1796301081,78100047.0
12,11,32,23,0,15,23,2724753553,23,1.0,8,0.34782608695652173,0,0.0,2724753530,118467544.7826087
12,12,32,24,0,12,24,989531686,24,1.0,12,0.5,0,0.0,989531662,41230485.916666664
12,12,32,24,0,12,24,444724633,24,1.0,12,0.5,0,0.0,444724609,18530192.041666668
12,13,32,25,0,13,25,3702479506,25,1.0,12,0.48,0,0.0,3702479481,148099179.24
12,13,32,25,0,13,25,2735266373,25,1.0,12,0.48,0,0.0,2735266348,109410653.92
12,14,32,26,0,14,26,4058851604,26,1.0,12,0.46153846153846156,0,0.0,4058851578,156109676.07692307
12,14,32,26,0,14,26,2457703778,26,1.0,12,0.46153846153846156,0,0.0,2457703752,94527067.38461539
12,15,32,27,0,15,27,2883149049,27,1.0,12,0.4444444444444444,0,0.0,2883149022,106783297.1111111
12,15,32,27,0,15,27,2738857644,27,1.0,12,0.4444444444444444,0,0.0,2738857617,101439171.0
13,0,32,13,0,13,13,3512588502,13,1.0,0,0.0,0,0.0,3512588489,270199114.53846157
13,0,32,13,0,13,13,2034153436,13,1.0,0,0.0,0,0.0,2034153423,156473340.23076922
13,1,32,14,0,13,14,672880460,14,1.0,1,0.07142857142857142,0,0.0,672880446,48062889.0
13,1,32,14,0,13,14,2692169223,14,1.0,1,0.07142857142857142,0,0.0,2692169209,192297800.64285713
13,2,32,15,0,15,15,3123123697,15,1.0,0,0.0,0,0.0,3123123682,208208245.46666667
13,2,32,15,0,15,15,2753576740,15,1.0,0,0.0,0,0.0,2753576725,183571781.66666666
13,3,32,16,0,15,16,1768152183,16,1.0,1,0.0625,0,0.0,1768152167,110509510.4375
13,3,32,16,0,15,16,3197010038,16,1.0,1,0.0625,0,0.0,3197010022,199813126.375
13,4,32,17,0,13,17,1247950625,17,1.0,4,0.23529411764705882,0,0.0,1247950608,73408859.29411764
13,4,32,17,0,13,17,2362100600,17,1.0,4,0.23529411764705882,0,0.0,2362100583,138947093.11764705
13,5,32,18,0,13,18,1334035106,18,1.0,5,0.2777777777777778,0,0.0,1334035088,74113060.44444445
13,5,32,18,0,13,18,272735255,18,1.0,5,0.2777777777777778,0,0.0,272735237,15151957.611111112
13,6,32,19,0,15,19,2746250553,19,1.0,4,0.21052631578947367,0,0.0,2746250534,144539501.78947368
13,6,32,19,0,15,19,2925172458,19,1.0,4,0.21052631578947367,0,0.0,2925172439,153956444.15789473
13,7,32,20,0,15,20,2000639333,20,1.0,5,0.25,0,0.0,2000639313,100031965.65
13,7,32,20,0,15,20,1808666497,20,1.0,5,0.25,0,0.0,1808666477,90433323.85
13,8,32,21,0,13,21,3048864189,21,1.0,8,0.38095238095238093,0,0.0,3048864168,145184008.0
13,8,32,21,0,13,21,1150735919,21,1.0,8,0.38095238095238093,0,0.0,1150735898,54796947.52380952
13,9,32,22,0,13,22,4223722006,22,1.0,9,0.4090909090909091,0,0.0,4223721984,191987362.9090909
13,9,32,22,0,13,22,2989247797,22,1.0,9,0.4090909090909091,0,0.0,2989247775,135874898.86363637
13,10,32,23,0,15,23,2077034186,23,1.0,8,0.34782608695652173,0,0.0,2077034163,90305833.17391305
13,10,32,23,0,15,23,188973014,23,1.0,8,0.34782608695652173,0,0.0,188972991,8216217.0
13,11,32,24,0,15,24,769205925,24,1.0,9,0.375,0,0.0,769205901,32050245.875
13,11,32,24,0,15,24,1093424726,24,1.0,9,0.375,0,0.0,1093424702,45559362.583333336
13,12,32,25,0,13,25,3573215095,25,1.0,12,0.48,0,0.0,3573215070,142928602.8
13,12,32,25,0,13,25,1796477519,25,1.0,12,0.48,0,0.0,1796477494,71859099.76
13,13,32,26,0,13,26,2473687664,26,1.0,13,0.5,0,0.0,2473687638,95141832.23076923
13,13,32,26,0,13,26,1189822237,26,1.0,13,0.5,0,0.0,1189822211,45762392.73076923
13,14,32,27,0,15,27,1855840877,27,1.0,12,0.4444444444444444,0,0.0,1855840850,68734846.2962963
13,14,32,27,0,15,27,1912387921,27,1.0,12,0.4444444444444444,0,0.0,1912387894,70829181.25925925
13,15,32,28,0,15,28,1800138211,28,1.0,13,0.4642857142857143,0,0.0,1800138183,64290649.39285714
13,15,32,28,0,15,28,2338718826,28,1.0,13,0.4642857142857143,0,0.0,2338718798,83525671.35714285
14,0,32,14,0,14,14,3392167645,14,1.0,0,0.0,0,0.0,3392167631,242297687.92857143
14,0,32,14,0,14,14,2538148873,14,1.0,0,0.0,0,0.0,2538148859,181296347.07142857
14,1,32,15,0,15,15,2311579883,15,1.0,0,0.0,0,0.0,2311579868,154105324.53333333
14,1,32,15,0,15,15,2886398532,15,1.0,0,0.0,0,0.0,2886398517,192426567.8
14,2,32,16,0,14,16,1860522202,16,1.0,2,0.125,0,0.0,1860522186,116282636.625
14,2,32,16,0,14,16,1137701374,16,1.0,2,0.125,0,0.0,1137701358,71106334.875
14,3,32,17,0,15,17,2504624362,17,1.0,2,0.11764705882352941,0,0.0,2504624345,147330843.82352942
14,3,32,17,0,15,17,328005067,17,1.0,2,0.11764705882352941,0,0.0,328005050,19294414.70588235
14,4,32,18,0,14,18,1978313270,18,1.0,4,0.2222222222222222,0,0.0,1978313252,109906291.77777778
14,4,32,18,0,14,18,1569075174,18,1.0,4,0.2222222222222222,0,0.0,1569075156,87170842.0
14,5,32,19,0,15,19,1081046578,19,1.0,4,0.21052631578947367,0,0.0,1081046559,56897187.315789476
14,5,32,19,0,15,19,886089724,19,1.0,4,0.21052631578947367,0,0.0,886089705,46636300.2631579
14,6,32,20,0,14,20,2251813099,20,1.0,6,0.3,0,0.0,2251813079,112590653.95
14,6,32,20,0,14,20,4240143804,20,1.0,6,0.3,0,0.0,4240143784,212007189.2
14,7,32,21,0,15,21,1716896214,21,1.0,6,0.2857142857142857,0,0.0,1716896193,81756961.57142857
14,7,32,21,0,15,21,4062873919,21,1.0,6,0.2857142857142857,0,0.0,4062873898,193470185.6190476
14,8,32,22,0,14,22,2848837635,22,1.0,8,0.36363636363636365,0,0.0,2848837613,129492618.77272727
14,8,32,22,0,14,22,596841109,22,1.0,8,0.36363636363636365,0,0.0,596841087,27129140.318181816
14,9,32,23,0,15,23,725943269,23,1.0,8,0.34782608695652173,0,0.0,725943246,31562749.826086957
14,9,32,23,0,15,23,3074693556,23,1.0,8,0.34782608695652173,0,0.0,3074693533,133682327.52173913
14,10,32,24,0,14,24,2318313860,24,1.0,10,0.4166666666666667,0,0.0,2318313836,96596409.83333333
14,10,32,24,0,14,24,46580789,24,1.0,10,0.4166666666666667,0,0.0,46580765,1940865.2083333333
14,11,32,25,0,15,25,3558967358,25,1.0,10,0.4,0,0.0,3558967333,142358693.32
14,11,32,25,0,15,25,2476547832,25,1.0,10,0.4,0,0.0,2476547807,99061912.28
14,12,32,26,0,14,26,2656496024,26,1.0,12,0.46153846153846156,0,0.0,2656495998,102172923.0
14,12,32,26,0,14,26,1451279221,26,1.0,12,0.46153846153846156,0,0.0,1451279195,55818430.57692308
14,13,32,27,0,15,27,3793075274,27,1.0,12,0.4444444444444444,0,0.0,3793075247,140484268.4074074
14,13,32,27,0,15,27,855485050,27,1.0,12,0.4444444444444444,0,0.0,855485023,31684630.48148148
14,14,32,28,0,14,28,76002171,28,1.0,14,0.5,0,0.0,76002143,2714362.25
14,14,32,28,0,14,28,3055994315,28,1.0,14,0.5,0,0.0,3055994287,109142653.10714285
14,15,32,29,0,15,29,1136656123,29,1.0,14,0.4827586206896552,0,0.0,1136656094,39195037.72413793
14,15,32,29,0,15,29,1562118180,29,1.0,14,0.4827586206896552,0,0.0,1562118151,53866143.137931034
15,0,32,15,0,15,15,610939632,15,1.0,0,0.0,0,0.0,610939617,40729307.8
15,0,32,15,0,15,15,829291640,15,1.0,0,0.0,0,0.0,829291625,55286108.333333336
15,1,32,16,0,15,16,3009703182,16,1.0,1,0.0625,0,0.0,3009703166,188106447.875
15,1,32,16,0,15,16,4205516231,16,1.0,1,0.0625,0,0.0,4205516215,262844763.4375
15,2,32,17,0,15,17,910899811,17,1.0,2,0.11764705882352941,0,0.0,910899794,53582340.823529415
15,2,32,17,0,15,17,164915337,17,1.0,2,0.11764705882352941,0,0.0,164915320,9700901.176470589
15,3,32,18,0,15,18,659237955,18,1.0,3,0.16666666666666666,0,0.0,659237937,36624329.833333336
15,3,32,18,0,15,18,1694692129,18,1.0,3,0.16666666666666666,0,0.0,1694692111,94149561.72222222
15,4,32,19,0,15,19,86532774,19,1.0,4,0.21052631578947367,0,0.0,86532755,4554355.52631579
15,4,32,19,0,15,19,1058259791,19,1.0,4,0.21052631578947367,0,0.0,1058259772,55697882.7368421
15,5,32,20,0,15,20,3955500366,20,1.0,5,0.25,0,0.0,3955500346,197775017.3
15,5,32,20,0,15,20,467066098,20,1.0,5,0.25,0,0.0,467066078,23353303.9
15,6,32,21,0,15,21,227908117,21,1.0,6,0.2857142857142857,0,0.0,227908096,10852766.476190476
15,6,32,21,0,15,21,1814689533,21,1.0,6,0.2857142857142857,0,0.0,1814689512,86413786.28571428
15,7,32,22,0,15,22,1822009206,22,1.0,7,0.3181818181818182,0,0.0,1822009184,82818599.27272727
15,7,32,22,0,15,22,2255240138,22,1.0,7,0.3181818181818182,0,0.0,2255240116,102510914.36363636
15,8,32,23,0,15,23,1014827733,23,1.0,8,0.34782608695652173,0,0.0,1014827710,44122943.91304348
15,8,32,23,0,15,23,3419400257,23,1.0,8,0.34782608695652173,0,0.0,3419400234,148669575.39130434
15,9,32,24,0,15,24,2377437630,24,1.0,9,0.375,0,0.0,2377437606,99059900.25
15,9,32,24,0,15,24,2278016337,24,1.0,9,0.375,0,0.0,2278016313,94917346.375
15,10,32,25,0,15,25,3994717679,25,1.0,10,0.4,0,0.0,3994717654,159788706.16
15,10,32,25,0,15,25,1353988107,25,1.0,10,0.4,0,0.0,1353988082,54159523.28
15,11,32,26,0,15,26,1625361341,26,1.0,11,0.4230769230769231,0,0.0,1625361315,62513896.73076923
15,11,32,26,0,15,26,3366106936,26,1.0,11,0.4230769230769231,0,0.0,3366106910,129465650.38461539
15,12,32,27,0,15,27,2295920616,27,1.0,12,0.4444444444444444,0,0.0,2295920589,85034095.8888889
15,12,32,27,0,15,27,3232202851,27,1.0,12,0.4444444444444444,0,0.0,3232202824,119711215.7037037
15,13,32,28,0,15,28,1992849900,28,1.0,13,0.4642857142857143,0,0.0,1992849872,71173209.71428572
15,13,32,28,0,15,28,1229758615,28,1.0,13,0.4642857142857143,0,0.0,1229758587,43919949.53571428
15,14,32,29,0,15,29,1645887212,29,1.0,14,0.4827586206896552,0,0.0,1645887183,56754730.448275864
15,14,32,29,0,15,29,2532867623,29,1.0,14,0.4827586206896552,0,0.0,2532867594,87340261.86206897
15,15,32,30,0,15,30,3442741677,30,1.0,15,0.5,0,0.0,3442741647,114758054.9
15,15,32,30,0,15,30,3480469445,30,1.0,15,0.5,0,0.0,3480469415,116015647.16666667
0,0,64,0,0,0,0,2081930016018403656,0,0.0,0,0.0,0,0.0,2081930016018403656,2.0819300160184036e+18
0,0,64,0,0,0,0,9999474846743501505,0,0.0,0,0.0,0,0.0,9999474846743501505,9.9994748467435e+18
